iter	time	rmse
194	54.2257	0.817265
195	54.5046	0.817228
196	54.7846	0.817193
197	55.0643	0.817152
198	55.3436	0.817122
199	55.6231	0.817087
200	55.9035	0.817055
201	56.1831	0.817025
202	56.4625	0.81699
203	56.742	0.816959
204	57.0213	0.816927
205	57.3008	0.816895
206	57.5803	0.816867
207	57.8598	0.816836
208	58.139	0.816806
209	58.4189	0.816776
210	58.6983	0.816748
211	58.9778	0.81672
212	59.2571	0.816692
213	59.5368	0.816667
214	59.8161	0.816641
215	60.0954	0.816614
216	60.3751	0.816587
217	60.6543	0.81656
218	60.9336	0.816534
219	61.2132	0.81651
220	61.4925	0.816484
221	61.7708	0.816459
222	62.0474	0.816434
223	62.3269	0.81641
224	62.6061	0.816387
225	62.8856	0.816364
226	63.1654	0.816341
227	63.445	0.816319
228	63.7243	0.816297
229	64.0025	0.816276
230	64.2786	0.816253
231	64.5548	0.81623
232	64.8325	0.816206
233	65.112	0.816183
234	65.3912	0.81616
235	65.6713	0.81614
236	65.9505	0.816119
237	66.2302	0.816096
238	66.5095	0.816075
239	66.7905	0.816056
240	67.0699	0.816036
241	67.3494	0.816016
242	67.6288	0.815997
243	67.9083	0.815978
244	68.1876	0.81596
245	68.4663	0.815943
246	68.7455	0.815924
247	69.025	0.815904
248	69.3043	0.815885
249	69.5835	0.815867
250	69.8627	0.815847
251	70.142	0.815828
252	70.4217	0.815812
253	70.7009	0.815794
254	70.9801	0.815777
255	71.2602	0.815757
256	71.5396	0.815741
257	71.8191	0.815722
258	72.099	0.815705
259	72.3786	0.815688
260	72.6577	0.815671
261	72.9376	0.815653
262	73.217	0.815637
263	73.4965	0.815619
264	73.7757	0.815602
265	74.0554	0.815587
266	74.3347	0.815569
267	74.6143	0.815553
268	74.8936	0.815535
269	75.1731	0.81552
270	75.4519	0.815504
271	75.7318	0.815488
272	76.011	0.815473
273	76.2905	0.815456
274	76.5721	0.815439
275	76.8516	0.815424
276	77.1311	0.815409
277	77.4106	0.815392
278	77.6901	0.815377
279	77.9699	0.81536
280	78.2493	0.815345
281	78.5289	0.815329
282	78.8081	0.815314
283	79.0876	0.815299
284	79.3671	0.815285
285	79.6465	0.815272
286	79.9257	0.815255
287	80.2053	0.815243
288	80.4846	0.815229
289	80.7639	0.815214
290	81.0432	0.815197
291	81.3225	0.815185
292	81.6019	0.81517
293	81.8813	0.815155
294	82.1626	0.815138
295	82.4421	0.815122
296	82.7213	0.815109
297	83.0006	0.815096
298	83.2766	0.815081
299	83.5549	0.815067
300	83.8345	0.815055
301	84.1138	0.81504
302	84.3932	0.815027
303	84.6726	0.815012
304	84.9519	0.814999
305	85.2314	0.814985
306	85.5106	0.814971
307	85.7904	0.814957
308	86.0697	0.814943
309	86.3492	0.814929
310	86.6284	0.814916
311	86.9081	0.814903
312	87.1873	0.814889
313	87.4676	0.814876
314	87.7468	0.814859
315	88.0256	0.814847
316	88.3049	0.814834
317	88.5845	0.814822
318	88.8638	0.814808
319	89.1433	0.814798
320	89.4228	0.814785
321	89.7023	0.814771
322	89.9816	0.814757
323	90.2607	0.814746
