iter	smin	time	rmse
0	0	0.00110618	3.67915
125	5162.15	10.0366	0.834318
248	3016.68	20.1063	0.817383
376	2653.64	30.1444	0.812351
505	2656.52	40.1567	0.811109
635	2645.56	50.2084	0.81101
764	2642.07	60.2518	0.811032
887	2640.21	70.3217	0.81104
1006	2639.81	80.3664	0.811057
1122	2639.57	90.3772	0.811073
