iter	time	rmse
254	50.9483	0.816475
255	51.149	0.816466
256	51.3497	0.816459
257	51.5502	0.816451
258	51.7511	0.816444
259	51.9523	0.816436
260	52.153	0.81643
261	52.3539	0.816424
262	52.5546	0.816419
263	52.7553	0.816412
264	52.956	0.816407
265	53.1566	0.8164
266	53.3574	0.816392
267	53.5579	0.816386
268	53.7586	0.816378
269	53.9596	0.816372
270	54.1601	0.816365
271	54.3608	0.816363
272	54.5616	0.816357
273	54.7624	0.816351
274	54.9629	0.816346
275	55.1636	0.816344
276	55.3642	0.816339
277	55.5654	0.816334
278	55.7659	0.81633
279	55.9666	0.816326
280	56.1675	0.816323
281	56.3681	0.816319
282	56.5689	0.816314
283	56.7695	0.816309
284	56.9701	0.816305
285	57.1709	0.8163
286	57.3719	0.816296
287	57.5725	0.816291
288	57.7733	0.816288
289	57.9738	0.816283
290	58.1744	0.816279
291	58.3757	0.816276
292	58.5763	0.816272
293	58.777	0.816268
294	58.9778	0.816265
295	59.1786	0.816261
296	59.3795	0.816259
297	59.58	0.816255
298	59.7807	0.816251
299	59.9816	0.816247
300	60.1827	0.816243
301	60.3835	0.816239
302	60.5844	0.816235
303	60.785	0.816232
304	60.9856	0.816228
305	61.1862	0.816223
306	61.3869	0.816221
307	61.5878	0.816218
308	61.7885	0.816215
309	61.9903	0.816212
310	62.1913	0.81621
311	62.392	0.816207
312	62.5926	0.816205
313	62.7937	0.816202
314	62.9943	0.8162
315	63.1951	0.816198
316	63.3957	0.816196
317	63.5963	0.816195
318	63.7976	0.816192
319	63.9982	0.816188
320	64.1987	0.816186
321	64.3995	0.816185
322	64.6002	0.816181
323	64.8008	0.81618
324	65.0012	0.816177
325	65.2018	0.816175
326	65.4028	0.816173
327	65.6037	0.816171
328	65.8044	0.816171
329	66.0053	0.81617
330	66.2058	0.816168
331	66.4066	0.816166
332	66.6079	0.816164
333	66.8087	0.816161
334	67.0096	0.81616
335	67.2103	0.816158
336	67.4111	0.816156
337	67.6119	0.816154
338	67.8128	0.816151
339	68.0133	0.81615
340	68.215	0.816148
341	68.4159	0.816145
342	68.6166	0.816144
343	68.8176	0.816141
344	69.0184	0.816139
345	69.2195	0.816137
346	69.4201	0.816136
347	69.6207	0.816135
348	69.8218	0.816134
349	70.0224	0.816131
350	70.2232	0.816131
351	70.4241	0.816129
352	70.625	0.816127
353	70.8256	0.816125
354	71.0261	0.816124
355	71.2264	0.816122
356	71.4269	0.81612
357	71.6273	0.816121
358	71.8276	0.816119
359	72.0281	0.81612
360	72.2285	0.816118
361	72.4289	0.816117
362	72.6292	0.816115
363	72.8298	0.816114
364	73.0303	0.816113
365	73.2306	0.816112
366	73.4309	0.81611
367	73.6315	0.816109
368	73.8325	0.816107
369	74.0328	0.816105
370	74.2368	0.816103
371	74.4371	0.816101
372	74.6377	0.816101
373	74.8382	0.816099
374	75.0386	0.816098
375	75.2392	0.816097
376	75.4395	0.816095
377	75.6403	0.816094
378	75.8409	0.816094
379	76.0411	0.816092
380	76.2414	0.81609
381	76.4419	0.816088
382	76.6423	0.816087
383	76.8427	0.816086
384	77.0426	0.816084
385	77.2428	0.816082
386	77.4435	0.816081
387	77.6437	0.816081
388	77.844	0.81608
389	78.0448	0.816079
390	78.2452	0.816078
391	78.4455	0.816077
392	78.6455	0.816076
393	78.8458	0.816074
394	79.0461	0.816072
395	79.2468	0.816072
396	79.4472	0.816071
397	79.6478	0.81607
398	79.848	0.816069
399	80.0485	0.816068
400	80.249	0.816068
401	80.4492	0.816068
402	80.6495	0.816067
403	80.8499	0.816066
404	81.0503	0.816064
405	81.2509	0.816063
406	81.4511	0.816062
407	81.6514	0.816062
408	81.852	0.816062
409	82.0523	0.816061
410	82.2525	0.816059
411	82.4531	0.81606
412	82.6534	0.81606
413	82.8537	0.816059
414	83.054	0.816058
415	83.2543	0.816057
416	83.4548	0.816056
417	83.6552	0.816056
418	83.8555	0.816056
419	84.056	0.816055
420	84.2562	0.816054
421	84.4565	0.816053
422	84.6574	0.816051
423	84.8577	0.81605
424	85.0582	0.816048
425	85.2585	0.816047
426	85.4588	0.816047
427	85.6595	0.816046
428	85.8599	0.816045
429	86.0601	0.816044
430	86.2605	0.816042
431	86.4606	0.816042
432	86.6609	0.816042
433	86.8613	0.816042
434	87.0616	0.816041
435	87.2621	0.816041
436	87.4625	0.81604
437	87.6628	0.816041
438	87.8641	0.816039
439	88.0645	0.816038
440	88.2651	0.816037
441	88.4657	0.816037
442	88.666	0.816036
443	88.8663	0.816037
444	89.0667	0.816037
445	89.2675	0.816036
446	89.4679	0.816036
447	89.6685	0.816035
448	89.8688	0.816034
449	90.0705	0.816033
